movieId,title,genres,original_language,cast,director,keywords,release_year
168138,The Last Days,"['sciencefiction,adventure,thriller']",es,"['quimgutiérrez', 'josécoronado', 'martaetura']",lexpastor,['dystopia'],2013
157016,Our Nixon,['documentary'],en,"['richardnixon', 'johnehrlichman', 'harryrobbinshaldeman']",pennylane,"['watergatescandal,womandirector']",2013
85984,Off The Menu The Last Days Of Chasens,['documentary'],en,"['sallykellerman', 'martinlandau', 'davidfrost']",sharispringerberman,"['restaurant,filmindustry,womandirector,hollywoodhistory']",1998
89325,Darling Companion,"['drama,romance']",en,"['dianekeaton', 'kevinkline', 'samshepard']",lawrencekasdan,['aftercreditsstinger'],2012
160588,Blue Jasmine,"['comedy,drama']",en,"['cateblanchett', 'alecbaldwin', 'sallyhawkins']",woodyallen,"['sanfrancisco,sistersisterrelationship,newyorkcity,rich,narcissism,xanax']",2013
153738,Frankensteins Army,"['action,horror']",en,"['karelroden', 'joshuasasse', 'robertgwilym']",richardraaphorst,"['communist,nazis,sciencefiction,mockumentary,foundfootage']",2013
179144,The Great Beauty,"['comedy,drama']",it,"['toniservillo', 'carloverdone', 'sabrinaferilli']",paolosorrentino,"['alcohol,rome,vatican,basedonnovel,birthday,nightclub,nudity,artist,beauty,party,love,church,art,drug']",2013
31354,Whatever You Say,"['drama,comedy,thriller,crime,foreign']",fr,"['guillaumecanet', 'françoisberléand', 'dianekruger']",guillaumecanet,"['suicide,adultery,television,talent,nudity,assistant,offer,satire,murder,drug,producer,show,broadcast,production']",2002
102867,Only The Young,"['romance,documentary,comedy']",en,[],elizabethmims,"['smalltown,children,womandirector']",2012
109729,The Canyons,"['thriller,drama']",en,"['lindsaylohan', 'jamesdeen', 'gusvansant']",paulschrader,"['sex,adultery,jealousy,nudity,seduction,control,liar,hollywood,fear,threesome,possessiveness,psychotherapy,filmindustry,snooping,mindgames,affair,trustfundbaby']",2013
26622,Always Outnumbered,"['drama,tvmovie']",en,"['laurencefishburne', 'danielwilliams', 'billcobbs']",michaelapted,"['cancer,gang,losangeles,ex-con']",1998
77664,And You Thought Your Parents Were Weird,"['family,sciencefiction']",en,"['marciastrassman', 'joshuajohnmiller', 'edangross']",tonycookson,"['boy,teenager,robot,family']",1991
11614,Bomber,"['action,comedy,drama']",it,"['budspencer', 'jerrycalà', 'stefanomingardo']",michelelupo,"['transporter,boxer,training,fistfight,gangster']",1982
121831,Love Marilyn,['documentary'],en,"['elizabethbanks', 'lindsaylohan', 'evanrachelwood']",lizgarbus,['womandirector'],2012
191619,Beneath,"['horror,thriller']",en,"['danielzovatto', 'bonniedennison', 'chrisconroy']",larryfessenden,"['fish,boat,lake,highschool,treachery']",2013
44796,Arena,"['horror,sciencefiction']",en,"['paulsatterfield', 'hamiltoncamp', 'claudiachristian']",petermanoogian,"['fight,futuristic,space,alien,independentfilm']",1989
19154,The Second Arrival,"['action,adventure,sciencefiction,thriller']",en,"['patrickmuldoon', 'janesibbett', 'michaelsarrazin']",kevintenney,"['extraterrestrialtechnology,spaceinvasion,alien']",1998
50277,Two Guys Talkin About Girls,"['comedy,drama,romance']",en,"['dancortese', 'jonathansilverman', 'allisonsmith']",stevenpearl,"['bar,diner,apartment,storytelling,episodicstructure']",1995
83040,Battle For Brooklyn,"['documentary,drama']",en,[],michaelgalinsky,['womandirector'],2011
189242,Alcan Highway,['documentary'],en,"['jonayres', 'rhyspalmer', 'heikkitolonen']",aleksisalmenper,['roadmovie'],2013
185574,Louis Ck Oh My God,['comedy'],en,['louisc.k.'],louisck,['stand-upcomedy'],2013
4548,The Count Of Monte Cristo,['drama'],fr,"['gérarddepardieu', 'ornellamuti', 'jeanrochefort']",josedayan,"['treasure,countofmontechristo,revenge,miniseries,womandirector']",1998
76285,Percy Jackson Sea Of Monsters,"['adventure,family,fantasy']",en,"['loganlerman', 'alexandradaddario', 'douglassmith']",thorfreudenthal,"['poison,hermes,poseidon,demigod,goldenfleece,olympus,3d,kronos,overthrowolympus,basedonyoungadultnovel']",2013
77931,The Smurfs 2,"['fantasy,family,comedy,animation']",en,"['hankazaria', 'neilpatrickharris', 'brendangleeson']",rajagosnell,"['basedoncartoon,animation,smurf']",2013
177699,Alan Partridge Alpha Papa,['comedy'],en,"['stevecoogan', 'annamaxwellmartin', 'nigellindsay']",declanlowney,"['discjockey,radiostation,hostage,hostagesituation,radiobroadcast,laidoff']",2013
23535,Class Of 1999,"['sciencefiction,thriller']",en,"['bradleygregg', 'tracilind', 'malcolmmcdowell']",markllester,"['cyborg,killerrobot,future,dystopia,violenceinschools,murder,teacher,school,bmovie,cyberpunk,losangeles,robot,juveniledelinquent,drug,gangwarfare,parolee']",1990
158743,Computer Chess,['comedy'],en,"['patrickriester', 'mylespaige', 'jamescurry']",andrewbujalski,"['chess,hotel,nerd,computer,chesstournament,computerprogramming']",2013
201676,My Little Pony Equestria Girls,"['animation,comedy,family,fantasy,music']",en,"['tarastrong', 'ashleighball', 'andrealibman']",jaysonthiessen,"['magic,pony,friendship,highschool,pegasus,princess,crown,prom,basedontoy,goodvsevil,basedontvseries,anotherdimension,girl,unicorn,promqueen,adaptation,human,quest']",2013
76544,Man Of Tai Chi,"['action,drama']",en,"['keanureeves', 'tigerhuchen', 'jeremymarinas']",keanureeves,"['china,martialarts,taichi,extortion,illegalmatches']",2013
113148,Prince Avalanche,"['comedy,drama']",en,"['emilehirsch', 'paulrudd', 'lancelegault']",davidgordongreen,"['camping,tent,highway,truck,ruralsetting,co-worker,truckdriver,boombox,1980s,hammock,roadworker,yellowpaint,countryroad']",2013
21683,Batman Mystery Of The Batwoman,"['adventure,fantasy,animation,action,sciencefiction,family']",en,"['kevinconroy', 'tarastrong', 'héctorelizondo']",curtgeda,"['dccomics,revenge,robin,heroine,superpowers']",2003
65291,Green Lantern Emerald Knights,"['action,adventure,animation,sciencefiction']",en,"['nathanfillion', 'jasonisaacs', 'elisabethmoss']",laurenmontgomery,"['dccomics,superhero,basedoncomic,characternameintitle,superpowers,womandirector']",2011
212994,From One Second To The Next,['documentary'],en,[],wernerherzog,"['mobilephone,educational,traffic,short']",2013
61954,Class Of 1999 Ii  The Substitute,"['action,sciencefiction']",en,"['sashamitchell', 'caitlindulany', 'nickcassavetes']",spirorazatos,"['killerrobot,dystopia,highschool,sequel,murder,bmovie,cyberpunk,robot,teachers']",1994
138832,Were The Millers,"['comedy,crime']",en,"['jasonsudeikis', 'jenniferaniston', 'willpoulter']",rawsonmarshallthurber,"['mexico,police,gang,drugsmuggling,drug,family']",2013
157862,Growing Pains,['comedy'],en,"['pamelaadlon', 'georgolden', 'michaelhentz']",roberthouston,"['beer,orphanage,biker,escape,canuxploitation']",1984
39957,Burning Bright,"['drama,horror,thriller']",en,"['brianaevigan', 'garretdillahunt', 'meatloaf']",carlosbrooks,"['autism,hurricane,tiger,suspense,trapped,animalattack']",2012
212927,Jamie And Jessie Are Not Together,"['comedy,romance']",en,"['jaxjackson', 'jessicalondon-shields', 'fawziamirza']",wendyjocarlton,"['musical,lesbianrelationship,homosexuality,womandirector']",2011
110410,Drug War,"['action,drama,crime']",cn,"['louiskoo', 'sunhonglei', 'crystalhuangyi']",johnnieto,['drugtrafficking'],2012
259808,Criminal Justice,"['tvmovie,drama']",en,"['forestwhitaker', 'anthonylapaglia', 'rosieperez']",andywolk,"['trial,courtroom']",1990
97008,Farmageddon,['documentary'],en,"['lindafaillace', 'markmcafee', 'joelsalatin']",kristincanty,"['milk,organicagriculture']",2011
59859,Kickass 2,"['action,adventure,crime']",en,"['aarontaylor-johnson', 'chloëgracemoretz', 'christophermintz-plasse']",jeffwadlow,"['crimefighter,secretidentity,marvelcomic,superhero,aftercreditsstinger,teensuperheroes']",2013
87421,Riddick,"['sciencefiction,action,thriller']",en,"['vindiesel', 'karlurban', 'kateesackhoff']",davidtwohy,"['dystopia,revenge,alien,planet,imax']",2013
151960,Planes,"['animation,family,adventure,comedy']",en,"['danecook', 'carlosalazraqui', 'valkilmer']",klayhall,"['cropduster,fighterjet,anthropomorphism']",2013
37312,Killer At Large,['documentary'],en,[],,"['health,junkfood,obesity,documentary,foodindustry,fastfood,foodissues']",2008
59735,Camerons Closet,['horror'],en,"['cottersmith', 'melharris', 'chuckmccann']",armandmastroianni,"['telekinesis,psychokinesis,psychic,demon,mayan']",1988
158999,Blackfish,['documentary'],en,"['deangomersall', 'samanthaberg', 'johnjett']",gabrielacowperthwaite,"['whale,killerwhale,womandirector']",2013
115348,Paranoia,"['drama,thriller']",en,"['liamhemsworth', 'harrisonford', 'garyoldman']",robertluketic,"['spy,basedonnovel,paranoia,bodyguard,deception,escape']",2013
149870,The Wind Rises,['animation'],ja,"['hideakianno', 'junkunimura', 'miraishida']",hayaomiyazaki,"['japan,flying,worldwarii,earthquake,airplane,biography,greatdepression,love,airplanemanufacturer,tuberculosis']",2013
24631,Maria Ihm Schmeckts Nicht,['comedy'],de,"['linobanfi', 'christianulmen', 'minatander']",neeleleanavollmar,['womandirector'],2009
198210,Evidence,"['horror,thriller,mystery']",en,"['radhamitchell', 'torreydevitto', 'nolangerardfunk']",olatundeosunsanmi,"['fire,police,multiplemurders,misleadinginformation,collision,shakycamera']",2013
204128,Amorosa,['drama'],en,"['stinaekblad', 'erlandjosephson', 'börjeahlstedt']",maizetterling,['womandirector'],1986
115782,Jobs,"['drama,history']",en,"['ashtonkutcher', 'dermotmulroney', 'amandacrew']",joshuamichaelstern,"['biography,computer,basedontruestory,applecomputer,stevejobs,entrepreneur']",2013
123553,The Mortal Instruments City Of Bones,"['action,adventure,drama,mystery,romance,fantasy']",en,"['lilycollins', 'jamiecampbellbower', 'kevinzegers']",haraldzwart,"['angel,vampire,werewolf,warlock,downworlder,shadowhunter,demonhunter,basedonyoungadultnovel']",2013
98412,Flight Of The Conchords A Texan Odyssey,"['comedy,documentary']",en,"['bretmckenzie', 'jemaineclement']",jessfeast,"['roadmovie,womandirector']",2006
47559,The First Grader,"['romance,drama']",en,"['naomieharris', 'tonykgoroge', 'nickreding']",justinchadwick,"['education,uniform,village,kenya,independentfilm,teacher,school,student']",2010
154282,Touchy Feely,['drama'],en,"['ellenpage', 'rosemariedewitt', 'scootmcnairy']",lynnshelton,"['therapist,massage,contact,masseuse,kiss,brother,drug,dentist,mumblecore,touch,womandirector,reiki,aversion']",2013
92506,Four Horsemen,['documentary'],en,"['noamchomsky', 'josephstiglitz', 'johnperkins']",rossashcroft,"['banker,economy,globaleconomy,banking,economics']",2012
184020,It Happened In Sainttropez,"['comedy,drama']",fr,"['ericelmosnino', 'loudelaâge', 'kadmerad']",danilethompson,"['provence,funeral,kiss,sainttropez,familyrelationships,wedding,newyorkcity,cousincousinrelationship,womandirector,jewishfamily']",2013
132363,The Butler,['drama'],en,"['forestwhitaker', 'davidbanner', 'michaelraineyjr.']",leedaniels,"['whitehouse,butler,biography,civilrights']",2013
157360,In A World,['comedy'],en,"['lakebell', 'fredmelamed', 'michaelawatkins']",lakebell,"['narration,fatherdaughterrelationship,voiceover,womandirector,voiceacting']",2013
54133,Madhouse,['horror'],en,"['trisheverly', 'allisonbiggers', 'michaelmacrae']",ovidiogassonitis,"['twinsister,childhoodmemory,rottweiler,revenge,mentalinstitution,videonasty']",1981
152748,Aint Them Bodies Saints,"['crime,drama,romance,western']",en,"['caseyaffleck', 'rooneymara', 'benfoster']",davidlowery,"['1970s,river,texas,shooting,outlaw,escapefromprison,familyrelationships,fugitive,policeofficer,prisonescape,suitcasefullofmoney,outlawcouple']",2013
49542,Wartorn 18612010,['documentary'],en,['jamesgandolfini'],jonalpert,['womandirector'],2010
122906,About Time,"['comedy,drama,sciencefiction']",en,"['domhnallgleeson', 'rachelmcadams', 'billnighy']",richardcurtis,"['londonengland,fathersonrelationship,timetravel']",2013
83114,Tatsumi,"['animation,history']",en,[],erickhoo,['manga'],2011
205022,Chennai Express,"['romance,comedy,action']",hi,"['shahrukhkhan', 'deepikapadukone', 'nikitindheer']",rohitshetty,"['grandfather,romanticrivalry,trainride,bollywood,ashes,tamil,tollywood,rameshwaram,masala,southindia']",2013
98064,The Source Family,"['music,documentary']",en,[],mariademopoulos,['womandirector'],2011
15440,Cold Prey Ii,"['drama,horror,mystery,thriller']",no,"['ingridbolsøberdal', 'marthesnorresdotterrovik', 'viktoriawinge']",matsstenberg,"['nightmare,snow,hospital']",2008
56937,Cold Prey Iii,['horror'],nb,"['idamariebakkerud', 'kims.falck-jørgensen', 'pålstokka']",mikkelbrnnesandemose,"['norway,youngboy,teenager,cruelty,killer']",2010
122088,Fill The Void,['drama'],he,"['hadasyaron', 'renanaraz', 'yiftachklein']",ramaburshtein,"[""tradition,rabbi,jewish,widower,womandirector,levirate,jewishwoman,women'srights""]",2012
130055,Looking For Hortense,"['drama,comedy']",fr,"['jean-pierrebacri', 'kristinscottthomas', 'isabellecarré']",pascalbonitzer,['wifehusbandrelationship'],2012
30061,Justice League Crisis On Two Earths,"['action,adventure,animation']",en,"['markharmon', 'williambaldwin', 'jameswoods']",laurenmontgomery,"['savingtheworld,dccomics,superhero,basedoncomic,surrealism,superpowers,womandirector']",2010
117924,Somewhere Between,['documentary'],en,[],lindagoldsteinknowlton,"['california,pennsylvania,massachusetts,adoption,chinese,nashvilletennessee,newburyportmassachusetts,berkeleycalifornia,interracialadoption,heritage,chineseamerican,womandirector']",2012
91690,The Snows Of Kilimanjaro,"['comedy,drama']",fr,"['gérardmeylan', 'marilynecanto', 'grégoireleprince-ringuet']",robertgudiguian,"['marseille,solidarity']",2011
98568,Enter Nowhere,"['mystery,sciencefiction,thriller']",en,"['katherinewaterston', 'scotteastwood', 'sarapaxton']",jackheller,"['cabin,timetravel,woods,cabininthewoods,lost,germansoldier,timeparadox']",2011
199373,The Frozen Ground,"['thriller,crime']",en,"['nicolascage', 'vanessahudgens', 'johncusack']",scottwalker,"['gun,escape,serialkiller,manhunt,hunting']",2013
66608,Blubberella,"['horror,action,comedy,foreign']",en,"['lindsayhollister', 'willambelli', 'uweboll']",uweboll,"['narration,nazis,vampire,spoof,eating']",2011
250155,The Marva Collins Story,['drama'],en,"['cicelytyson', 'morganfreeman', 'rodrickf.wimberly']",peterlevin,"['chicago,biography,teacher,tvmovie']",1981
83899,Youre Next,"['horror,thriller,mystery']",en,"['sharnivinson', 'nicholastucci', 'wendyglenn']",adamwingard,"['greed,familydinner,gore,maskedkiller,massacre,homeinvasion,crossbow,mumblegore']",2011
46891,Find Love,['romance'],en,"['christiancamargo', 'alexiegilmore', 'tracidinwiddie']",ericadunton,['womandirector'],2006
83272,The Woman In The Septic Tank,['comedy'],tl,"['eugenedomingo', 'jmdeguzman', 'caicortez']",marlonrivera,"['philippines,pinoy']",2011
25756,Clownhouse,['horror'],fr,"['nathanforrestwinters', 'brianmchugh', 'michaeljeromewest']",victorsalva,"['circus,brotherbrotherrelationship,fortuneteller,comicbook,childhoodtrauma,controversy,murder,controversial,stalking,vhs,disguise,immaturity,escapedmentalpatient,clownphobia,familydisharmony,chasescenes']",1989
169209,Empire State,"['action,drama']",en,"['liamhemsworth', 'dwaynejohnson', 'emmaroberts']",ditomontiel,"['heist,armoredtruck']",2013
39005,The Crimson Permanent Assurance,"['action,adventure,comedy']",en,"['sydneyarnold', 'guybertrand', 'andrewbicknell']",terrygilliam,"['skyscraper,finances,company,montypython,short']",1983
29231,The Immortals,"['action,crime,drama,thriller']",en,"['ericroberts', 'joepantoliano', 'tiacarrere']",briangrant,"['nightclub,heist,nightclub,henchman,evilman']",1995
48319,Joyride,"['comedy,drama,thriller']",en,"['tobeymaguire', 'amyhathaway', 'wilsoncruz']",quintonpeeples,['suspense'],1997
129432,Queen Of Montreuil,"['comedy,foreign']",en,"['florenceloiretcaille', 'diddajónsdóttir', 'ericcaruso']",slveiganspach,['womandirector'],2012
138496,Crawlspace,"['horror,sciencefiction,mystery,thriller']",en,"['amberclayton', 'eddiebaroo', 'justinbatchelor']",justindix,"['underground,experiment,australia,specialforces']",2012
122372,The Ghostmaker,"['horror,sciencefiction,thriller']",en,"['aarondeaneisenberg', 'lizfenning', 'j.walterholland']",mauroborrelli,"['coffin,college,ghost']",2011
17886,Mutants,"['horror,sciencefiction']",fr,"['hélènedefougerolles', 'francisrenaud', 'didadiafat']",davidmorlet,"['mutation,research,infection']",2009
127651,The Seasoning House,"['horror,thriller']",en,"['rosieday', 'seanpertwee', 'kevinhowarth']",paulhyett,"['revenge,landwar,forcedprostitution,balkans']",2012
202495,Polite People,"['comedy,drama']",en,"['stefánkarlstefánsson', 'ágústaevaerlendsdóttir', 'hilmirsnærguðnason']",olafdefleurjohannesson,['iceland'],2013
32389,Logorama,['animation'],en,"['bobstephenson', 'shermanaugustus', 'ajaevans']",franoisalaux,"['zoo,delinquent,police,criminal']",2009
33196,Tidal Wave,"['action,adventure,drama,thriller']",ko,"['parkjoong-hoon', 'solkyung-gu', 'uhmjung-hwa']",yoonjekyoon,"['helicopter,beach,lossoffather,giantwave,tsunami,familyrelationships,korea,disaster,cigarettesmoking,tears,singlefather,tearjerker,stuckinelevator,tidalwave,disasterfilm']",2009
198342,Family Band The Cowsills Story,"['documentary,family']",en,['bobcowsill'],billfilipiak,['music'],2011
180318,The Chicago 8,['drama'],en,"['garycole', 'mayimbialik', 'stevenculp']",pinchasperry,"['antiwar,protestors']",2011
169758,The Stranger Within,"['thriller,mystery']",en,"['williambaldwin', 'estellawarren', 'sarahbutler']",adamneutzskywulff,"['adultery,kidnapping,hallucination,murder,haunting,stranger,eroticthriller']",2013
2911,The Last Drop,"['action,crime,history,war']",en,"['billyzane', 'neilnewbon', 'michaelmadsen']",colinteague,"['gold,worldwarii,holland']",2005
90785,Back In Business,['action'],en,"['brianbosworth', 'joetorry', 'daratomanovich']",philippemora,"['basketball,buddycop']",1997
111190,Adore,['drama'],en,"['naomiwatts', 'robinwright', 'xaviersamuel']",annefontaine,"['lovers,womandirector']",2013
37845,French Roast,['animation'],en,[],fabricejoubert,"['businessman,coffeeshop,cafe,homelessman,parisian']",2008
79628,Tt3D Closer To The Edge,['documentary'],en,"['jaredleto', 'guymartin', 'ianhutchinson']",richarddearagues,"['motorsport,streetrace,motorcycle,3d,isleofmantt']",2011
50674,The Lost Future,['adventure'],en,"['seanbean', 'annabellewallis', 'coreysevier']",mikaelsalomon,"['post-apocalyptic,jungle,giantmonster,distantfuture,virus']",2010
147129,Maria Bamford The Special Special Special,['comedy'],en,"['mariabamford', 'jackiekashian', 'waynefederman']",jordanbrady,['stand-upcomedy'],2012
211729,Freeway,"['horror,crime,thriller']",en,"['darlannefluegel', 'jamesrusso', 'billydrago']",francisdelia,['religiouspsychosis'],1988
79950,Naked Souls,"['sciencefiction,thriller']",de,"['briankrause', 'pamelaanderson', 'davidwarner']",lyndonchubbuck,"['murder,serialkiller,dreamgirl']",1996
135812,Dracula 3D,"['horror,romance,thriller']",en,"['thomaskretschmann', 'asiaargento', 'rutgerhauer']",darioargento,"['dracula,gothichorror,evil,bitemark,3d,vlad']",2012
40833,King Cobra,"['horror,sciencefiction']",fr,"['patmorita', 'scotthillenbrand', 'caseyfallo']",davidhillenbrand,['giantsnake'],1999
214091,The Last Of Robin Hood,['drama'],en,"['dakotafanning', 'susansarandon', 'kevinkline']",richardglatzer,"['biography,moviestar']",2013
118293,The Suicide Shop,"['comedy,animation']",fr,"['bernardalane', 'isabellaspade', 'kaceymottetklein']",patriceleconte,"['depression,baby,suicideattempt,musical,animation,suicidebygunshot,suicidethoughts']",2012
24789,Subspecies,"['fantasy,horror']",en,"['andershove', 'angusscrimm', 'lauramaetate']",tednicolaou,"['transylvania,gypsy,coffin,vampire,half-brother,artifact,caretaker,decapitation,cultfilm,turningintoavampire,folklore,hauntedcastle,stake,battleaxe,chainedtoawall']",1991
52017,Bloodstone Subspecies Ii,"['fantasy,horror']",en,"['andershove', 'deniceduff', 'ionhaiduc']",tednicolaou,"['transylvania,mother,coffin,mummy,vampire,sequel,turningintoavampire']",1993
52021,Bloodlust Subspecies Iii,"['fantasy,horror,thriller']",en,"['andershove', 'deniceduff', 'kevinspirtas']",tednicolaou,"['sistersisterrelationship,monster,castle,vampire,catacombs,sequel,blood,romania,supernaturalpower,silverbullet']",1994
54768,Zapped Again,['comedy'],en,"['toddericandrews', 'kelliwilliams', 'reedrudy']",dougcampbell,"['femalenudity,sex,telekinesis,highschool,sequel,parody,laboratory,teenmovie,potion,teencomedy,science,sexcomedy']",1990
211954,Instructions Not Included,"['comedy,drama']",es,"['loretoperalta', 'eugenioderbez', 'jessicalindsey']",eugenioderbez,"['bachelor,vespa']",2013
52022,Subspecies 4 Bloodstorm,"['horror,fantasy']",en,"['andershove', 'deniceduff', 'ioanaabur']",tednicolaou,"['vampire,bloodsplatter,tomb,femalevampire']",1998
174334,The Motivation,['documentary'],en,"['ryansheckler', 'robdyrdek', 'paulrodriguez']",adambhalalough,"['competition,skateboarding,documentary,skateboard,professionalsports,skateboarder']",2013
138217,Koch,"['history,documentary']",en,"['edkoch', 'michaelbloomberg']",neilbarsky,"['historicalfigure,newyorkcity,politicalfigure']",2013
164558,One Direction This Is Us,"['documentary,music']",en,"['harrystyles', 'niallhoran', 'zaynmalik']",morganspurlock,['concert'],2013
146223,Closed Circuit,"['mystery,drama,crime,thriller']",en,"['ericbana', 'rebeccahall', 'ciaránhinds']",johncrowley,"['terrorist,ex-lover,lawyer,bombing']",2013
27712,Killjoy 2 Deliverance From Evil,['horror'],en,"['loganalexander', 'debbierochon', 'trenthaaga']",tammisutton,['womandirector'],2002
185444,Evocateur The Morton Downey Jr Movie,['documentary'],en,"['mortondowney,jr.', 'gloriaallred', 'michelebachmann']",jeremynewberger,"['realitytv,shockjock']",2013
158884,A Teacher,['drama'],en,"['lindsayburdge', 'willbrittain', 'jenniferprediger']",hannahfidell,"['highschool,teacherstudentrelationship,womandirector']",2013
126321,Three Worlds,['drama'],fr,"['raphaëlpersonnaz', 'clotildehesme', 'artadobroshi']",catherinecorsini,['womandirector'],2012
47913,King Of Texas,"['western,drama']",en,"['patrickstewart', 'marciagayharden', 'laurenholly']",uliedel,"['shakespeare,texas,kinglear']",2002
49802,The Secret Of The Third Planet,"['adventure,animation,sciencefiction']",ru,"['olgagromova', 'vsevolodlarionov', 'yurivolyntsev']",romankachanov,"['starships,invisible,spaceadventure']",1981
10432,Hack,"['comedy,horror']",en,"['jaykennethjohnson', 'danicamckellar', 'julietlandau']",mattflynn,"['slasher,horrorspoof,killer,cultfilm,filmcamera,killerclown']",2007
194126,Black Sun The Mythological Background Of National Socialism,"['documentary,foreign']",en,"['peterfitz', 'hannszischler', 'klausduwel']",rdigersnner,"['fascism,worldwarii,mythology,nazis,propaganda,racialsegregation,warmongering,religion,nazigermany,paganism,swastika,cultfigure,brainwashing,racism,occult,psychological,mysticism,aryanism,nazism,helenablavatsky,theosophy']",1998
82932,I Am,['documentary'],en,"['marcianbarasch', 'colemanbarks', 'noamchomsky']",tomshadyac,"['materialism,laboratory,scientificallyinaccurate,cooperation']",2011
171964,American Vagabond,['documentary'],en,[],susannahelke,"['sanfrancisco,lgbt,womandirector']",2013
17282,Rage Of Honor,"['action,thriller']",en,"['shokosugi', 'lewisvanbergen', 'robinevans']",gordonhessler,"['martialarts,drugsmuggling,druglord']",1987
49047,Gravity,"['sciencefiction,thriller,drama']",en,"['sandrabullock', 'georgeclooney', 'edharris']",alfonsocuarn,"['spacemission,loss,space,astronaut,trappedinspace']",2013
57655,Spin,"['comedy,drama,romance']",en,"['michaelbiehn', 'adamcampbell', 'katiecassidy']",henrypincus,"['dancing,alcohol,sex,waitress,nightclub,love,mobster,losangeles,drug,dealer,question,vet']",2007
207768,I Spit On Your Grave 2,"['thriller,horror,crime']",en,"['jemmadallender', 'joeabsolom', 'yavorbaharov']",stevenrmonroe,"['pornography,rape,sex,exploitation,adult,bulgaria,americanexpress']",2013
212716,What If,"['drama,comedy,romance']",en,"['danielradcliffe', 'zoekazan', 'rafespall']",michaeldowse,"['malefemalerelationship,bestfriend,fallinginlove']",2013
122597,Ping Pong,['documentary'],en,[],hughhartford,"['competition,pingpong,documentary,elderly']",2012
104634,Angels Of Sex,['drama'],es,"['astridbergès-frisbey', 'lluïsacastell', 'álvarocervantes']",xaviervillaverde,"['barcelonaspain,lovetriangle,malenudity,femalenudity,dancer,infidelity,gayrelationship,gayinterest,comingofage,sexualattraction,martialartist,threesome,lgbt']",2012
115199,The History Of Future Folk,"['comedy,sciencefiction,music']",en,"[""nilsd'aulaire"", 'jayklaitz', 'julieannemery']",jeremykippwalker,['alien'],2012
146233,Prisoners,"['drama,thriller,crime']",en,"['hughjackman', 'jakegyllenhaal', 'pauldano']",denisvilleneuve,"['pennsylvania,kidnapping,maze,vigilante,ruralsetting,candlelightvigil']",2013
164457,Out Of The Furnace,"['thriller,drama,crime']",en,"['christianbale', 'zoesaldana', 'woodyharrelson']",scottcooper,"['prison,brotherbrotherrelationship,drugdealer,brother,revenge,druguse,caraccident,justice,family,bareknucklefighting,rustbelt,neo-noir,manslaughter,socialdecay,ptsd']",2013
133369,The Conspiracy,"['horror,thriller']",en,"['aaronpoole', 'jamesgilbert', 'iananderson']",christophermacbride,"['cult,newworldorder,hunting,corporations']",2012
130593,Good Vibrations,"['music,drama']",en,"['richarddormer', 'jodiewhittaker', 'liamcunningham']",lisabarrosdsa,['womandirector'],2012
156711,Austenland,"['comedy,romance']",en,"['kerirussell', 'j.j.feild', 'bretmckenzie']",jerushahess,"['janeausten,duringcreditsstinger,womandirector']",2013
91586,Insidious Chapter 2,"['horror,thriller']",en,"['patrickwilson', 'rosebyrne', 'tysimpkins']",jameswan,"['hauntedhouse,possession,demon,family,ghost,brideinblack']",2013
195757,The Ultimate Life,"['drama,romance']",en,"['peterfonda', 'billcobbs', 'alihillis']",michaellandonjr,"['hope,inspiration,feel-goodending,inspiring']",2013
96721,Rush,"['drama,action']",en,"['danielbrühl', 'chrishemsworth', 'oliviawilde']",ronhoward,"['worldchampion,sport,racingcar,automobileracing,basedontrueevents,formulaone']",2013
112205,The Family,"['crime,comedy,action']",en,"['robertdeniro', 'michellepfeiffer', 'diannaagron']",lucbesson,"['france,witnessprotection,mafia,mafiafamily']",2013
64820,The Crimson Petal And The White,"['romance,drama']",en,"['romolagarai', ""chriso'dowd"", 'amandahale']",marcmunden,"['londonengland,prostitute,paternalism,victorianengland,miniseries']",2011
58607,High On Crack Street Lost Lives In Lowell,['documentary'],en,['dickeklund'],maryanndeleo,['drugaddiction'],1995
11111,King Lines,"['adventure,documentary']",en,"['chrissharma', 'melissalacasse', 'tonylamprecht']",joshlowell,"['inspiration,travellingperson,mountaineer,sport,climbing,rockclimbing']",2007
169813,Short Term 12,['drama'],en,"['brielarson', 'johngallagherjr.', 'kaitlyndever']",destincretton,"['childabuse,suicideattempt,socialworker,basedonshortfilm,pregnancy,violence,parole,fatherdaughterrelationship,incest,fosterchild,troubledteen,fostercare,grouphome']",2013
121789,At Any Price,['drama'],en,"['dennisquaid', 'zacefron', 'kimdickens']",raminbahrani,"['farmer,racecardriver']",2012
30995,I Was A Teenage Zombie,"['comedy,horror']",en,"['michaelrubin', 'stevemccoy', 'georgeseminara']",johneliasmichalakis,"['independentfilm,spoof,zombie']",1987
85509,Joy Of Sex,"['comedy,romance']",en,"['michellemeyrink', 'camerondye', 'colleencamp']",marthacoolidge,"['basedonnovel,highschool,lossofvirginity,teenmovie,misunderstanding,teenager,womandirector']",1984
27885,Just One Of The Girls,['comedy'],en,"['coreyhaim', 'nicoleeggert', 'cameronbancroft']",michaelkeusch,"['cheerleader,rolereversal,highschool']",1993
28320,Aurora Borealis,"['drama,romance']",en,"['joshuajackson', 'donaldsutherland', 'juliettelewis']",jamesceburke,"['father,independentfilm']",2005
